Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;HPRC5;HPRC6;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;
2004 22 1;1234;24042120318;3;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1235;24042130955;13;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1236;24042110501;13;0;1;1;0;0;0;0;0;0;1;1;1;0;
2004 22 1;1237;24042140850;13;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1238;24042110075;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1239;24042140988;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1240;24042210540;2;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1241;24042120105;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1242;24042110668;3;0;1;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1243;24042141179;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1244;24042120259;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1245;24042140841;2;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1246;24042120118;2;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1247;24042210539;2;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1248;24042141132;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1249;24042120264;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1250;24042141147;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1251;24042120782;2;0;1;1;0;0;0;0;0;0;0;1;0;0;
2004 22 1;1252;24042140829;7;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1253;24042120291;7;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1254;24042141171;7;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1255;24042120198;7;0;0;1;1;0;0;0;0;0;0;1;0;0;
2004 22 1;1256;24042210538;9;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1257;24042140876;2;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1258;24042120033;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1259;24042130954;4;1;0;0;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1260;24042110670;4;0;1;1;0;0;0;0;0;0;0;1;1;0;
2004 22 1;1261;24042131183;4;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1262;24042120250;2;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1263;24042210380;9;1;0;0;0;0;0;0;1;0;0;0;0;0;
2004 22 1;1264;24041204227;9;1;0;1;0;0;0;1;0;0;0;0;0;0;
2004 22 1;1265;24042120344;3;0;0;1;1;0;0;0;0;1;0;1;0;0;
2004 22 1;1266;24042140877;4;1;0;1;0;0;0;0;0;0;0;0;0;0;
2004 22 1;1267;24042110270;4;0;0;1;1;0;0;0;0;0;0;0;0;0;
2004 22 1;1268;24041231314;4;0;0;1;0;1;0;0;0;0;0;0;0;0;
2004 22 1;1269;24042131118;4;1;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 1;1270;24042150747;3;0;1;1;0;0;0;0;1;0;0;1;0;0;
