Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;
2004 22 3;1032;25042340501;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;1033;25042340662;11;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;
2004 22 3;1034;25042330596;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1035;25042340929;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1036;25042320430;11;1;0;1;0;0;1;0;0;0;0;1;1;1;0;0;1;
2004 22 3;1037;25042340930;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1038;25042320262;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1039;25042321363;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1040;25042320810;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1041;25042340867;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;
2004 22 3;1042;25042340728;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1043;25042250476;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1044;25042321049;16;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1045;25042620119;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1046;25042321081;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1047;25042321012;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1048;25042340628;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;1049;25042250568;11;0;1;1;0;0;1;0;1;0;1;1;0;1;1;0;0;
2004 22 3;1050;25042340928;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1051;25042340887;11;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1052;25042230660;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;1053;25042340925;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1054;25042340638;11;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;
2004 22 3;1055;25042320694;11;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;
2004 22 3;1056;25042340905;11;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1057;25042340014;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;1058;25042321166;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1059;25042340844;16;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1060;25042330938;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1061;25042330909;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1062;25042340358;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1063;25042321173;16;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;1064;25042330944;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1065;25042340669;16;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1066;25042330814;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1067;25042250589;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;1068;25042340890;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1069;25042330671;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1070;25042340657;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1071;25042340625;11;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;1072;25042230674;11;1;0;1;1;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;1073;25042340739;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1074;25042340498;11;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1075;25042330952;11;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;1076;25042320032;11;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;1077;25042340623;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;1078;25042330616;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1079;25042321122;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1080;25042340738;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1081;25042330647;16;1;0;1;0;1;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;1082;25042340337;16;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1083;25042321099;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1084;25042320909;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1085;25042321359;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1086;25042330831;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1087;25042250565;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;1088;25042340904;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1089;25042330605;11;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;1090;25042340873;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1091;25042340900;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1092;25042240710;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1093;25042550230;11;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;
2004 22 3;1094;25042340703;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1095;25042330826;11;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;1;
2004 22 3;1096;25042330972;11;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;
2004 22 3;1097;25042340636;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1098;25042330823;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1099;25042320665;16;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;1100;25042340640;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1101;25042330894;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1102;25042340366;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1103;25042321004;16;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1104;25042330945;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1105;25042330747;16;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;
2004 22 3;1106;25042220142;16;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;
2004 22 3;1107;25042250470;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1108;25042340880;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1109;25042330044;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1110;25042250457;11;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1111;25042340570;11;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;
2004 22 3;1112;25042340015;11;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;
2004 22 3;1113;25042330018;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1114;25042340516;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;
2004 22 3;1115;25042321243;11;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1116;25042340635;11;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;
2004 22 3;1117;25042330011;11;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
2004 22 3;1118;25042330610;16;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
2004 22 3;1119;25042321377;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1120;25042340630;16;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1121;25042340355;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1122;25042250469;16;0;0;1;0;0;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;1123;25042321015;16;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1124;25042340367;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1125;25042340542;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1126;25042321041;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1127;25042330882;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1128;25042340485;12;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;
2004 22 3;1129;25042330615;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1130;25042340541;16;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1131;25042340359;16;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1132;25042330708;16;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1133;25042340829;16;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;
2004 22 3;1134;25042340639;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1135;25042240775;16;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;
2004 22 3;1136;25042240364;16;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;
2004 22 3;1137;25042330675;16;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1138;25042321374;16;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
2004 22 3;1139;25042103428;17;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;
2004 22 3;1140;25042103424;17;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1141;25042103420;17;1;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1142;25042330705;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1143;25042340663;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1144;25042330796;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1145;25042340898;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1146;25042450071;18;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1147;25042340897;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1148;25042340664;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1149;25042340896;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1150;25042340899;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1151;25042340567;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;
2004 22 3;1152;25042230317;19;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1153;25042230236;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1154;25042330607;19;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1155;25042230344;19;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;1;
2004 22 3;1156;25042040361;19;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;
2004 22 3;1157;25042230476;19;1;0;1;1;1;1;1;0;0;0;1;0;0;0;0;1;
2004 22 3;1158;25042330534;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1159;25042330829;19;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;
2004 22 3;1160;25042330786;19;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;
2004 22 3;1161;25042230295;19;1;1;1;1;0;1;0;1;0;0;1;0;0;1;0;1;
